mean integrated,SD,EK,skewness,mean DMSNR curve,SD DMSNR curve,EK DMSNR curve,skewness DMSNR curve,classification
89.953125,37.63846507,0.419129356,2.237279542,1.612876254,15.00456346,10.77358077,130.5584892,not pulsar
91.1953125,36.42416321,0.625315539,2.169497194,2.346989967,13.46204249,9.609474671,130.570196,not pulsar
107.0546875,48.24211538,0.488105573,0.259976589,2.159698997,13.69442241,9.914709589,130.7123354,not pulsar
109.53125,42.93271216,0.397432202,0.759857062,1.85451505,14.73179069,10.56549203,130.7526862,not pulsar
113.109375,50.97628652,0.267891955,-0.298598083,1.786789298,17.23700207,11.03576193,130.7594111,not pulsar
122.5,45.22962248,0.210674626,0.390012023,2.293478261,15.48534719,10.22247801,130.8967391,not pulsar
112.734375,48.67052566,0.382386262,0.038528678,1.616220736,16.42808503,11.10058024,130.9308116,not pulsar
92.5546875,43.19085707,0.514455267,0.891480669,2.00083612,15.12774476,10.51207358,130.9777827,not pulsar
102.109375,50.87411461,0.426817294,-0.154472803,1.818561873,15.86849248,10.81491438,131.0409652,not pulsar
142.7890625,40.28407958,-0.236080799,0.848602918,2.181438127,14.4950582,10.20097262,131.0998354,not pulsar
157.203125,49.03958213,-0.371043443,0.100293804,2.017558528,14.97882093,10.4666351,131.1903662,not pulsar
146.2109375,52.5468024,-0.358665269,-0.323645674,2.280936455,13.99652386,9.960258165,131.1915825,not pulsar
114.9609375,46.56286113,0.419055129,0.119018599,1.793478261,18.23687481,11.19442979,131.2517845,not pulsar
131.8203125,45.89516478,0.037889308,0.169025916,2.326086957,13.79959363,9.824264134,131.255938,not pulsar
121.21875,52.57211379,0.217557996,-0.311485233,2.585284281,18.10491307,10.77228765,131.3446235,not pulsar
93.5703125,46.69811352,0.53190485,0.416721117,1.636287625,14.54507425,10.6217484,131.3940043,not pulsar
96.40625,46.26459863,0.31379251,0.497930222,1.991638796,13.6212478,9.980680865,131.4162249,not pulsar
116.1171875,50.17650426,0.277057466,-0.092537057,2.224080268,13.24789207,9.562574411,131.4580217,not pulsar
127.046875,47.59593263,0.076693247,-0.083005783,1.987458194,14.86429168,10.52737254,131.467122,not pulsar
133.140625,43.70618062,-0.012686084,0.232394346,2.091973244,13.48937036,9.821958486,131.5210335,not pulsar
127.34375,51.19943199,-0.120488606,-0.340258798,2.099498328,15.11624853,10.53560534,131.6460268,not pulsar
106.4921875,48.44713551,0.101327797,0.131655743,2.47826087,17.60863165,10.80918601,131.6892459,not pulsar
132.859375,56.76180141,0.138199825,-0.681334922,2.18729097,13.56022263,9.862297035,131.7022498,not pulsar
78.6953125,42.42853524,0.858338728,2.641729716,1.785953177,14.44952013,10.5227795,131.7915318,not pulsar
108.953125,52.33319623,0.122427989,-0.402615325,1.77090301,17.84209884,11.19545392,131.8083351,not pulsar
110.328125,49.52715628,0.330367444,-0.179625348,1.933946488,14.42161902,10.4391882,131.9612833,not pulsar
113.046875,43.91644399,0.114002513,0.145565761,1.546822742,16.19814541,11.21910063,131.9684092,not pulsar
131.5625,48.72735852,0.002854896,-0.177019058,2.086120401,14.25373652,10.33445486,132.003753,not pulsar
95.3828125,45.80326836,0.376230068,0.267456334,1.856187291,13.82545469,10.20123452,132.0704106,not pulsar
117.2734375,40.9539976,0.3151508,0.796802957,2.245819398,14.39103124,10.12709773,132.1619633,not pulsar
124.6015625,43.71647641,0.260193796,0.438259027,1.863712375,13.4946659,10.01444428,132.2476821,not pulsar
121.3203125,51.77308265,0.085057438,-0.161100588,2.340301003,14.59441919,10.13569748,132.2845306,not pulsar
117.1875,50.05446253,0.368678738,-0.262712626,2.205685619,15.25380048,10.52590423,132.3036694,not pulsar
102.5078125,52.27586024,0.336550059,-0.246134665,1.836956522,13.97247672,10.36094042,132.380004,not pulsar
91.875,45.19005007,0.368591825,0.375759398,2.29180602,15.20069638,10.22570515,132.6935467,not pulsar
124.484375,51.36830619,0.032057611,-0.352438045,1.841973244,18.47413298,11.26774379,132.8353889,not pulsar
127.53125,45.30951499,0.200809229,0.073060878,2.2090301,13.96626796,10.03910777,132.8736721,not pulsar
79.5859375,38.51816279,0.830528984,2.460365795,2.014214047,15.78192624,10.78568725,132.875425,not pulsar
102.7265625,50.69620222,0.450553556,-0.051021925,2.019230769,14.54570003,10.51791631,132.9172586,not pulsar
113.1796875,44.55025842,0.17489286,0.436463642,2.309364548,14.62095026,10.14591012,132.9256359,not pulsar
127.6953125,51.26624111,0.066195705,-0.098313192,2.177257525,13.57299174,9.86032513,133.0872653,not pulsar
142.4296875,45.09273147,-0.261918491,0.444219425,2.176421405,13.97961294,10.13823761,133.134624,not pulsar
131.5078125,51.78802892,-0.041379232,-0.1431201,2.294314381,13.37878822,9.725514169,133.1636622,not pulsar
147.8125,49.96651222,-0.128098098,-0.012898546,1.85367893,15.48484516,10.81818614,133.2022194,not pulsar
111.65625,51.4877773,0.265149824,-0.476326038,2.175585284,14.0727662,10.26533262,133.2247703,not pulsar
93.9375,37.64342365,0.284481419,1.655723779,1.75,16.78773267,11.06509167,133.2348717,not pulsar
115.65625,34.19051346,0.225654392,1.805140978,2.25,16.628396,10.65292674,133.2961653,not pulsar
101.1171875,41.31616306,0.479362452,0.741283898,1.756688963,14.95445137,10.6259377,133.3175404,not pulsar
94.53125,41.05159435,0.543026761,1.583371178,1.785953177,16.31825014,11.10214399,133.3300851,not pulsar
132.6796875,51.28580054,-0.133909806,-0.128117957,1.715719064,16.90899665,11.15359407,133.338607,not pulsar
132.3984375,49.09021349,0.03553109,-0.455355488,1.64632107,14.15269671,10.59662452,133.4742155,not pulsar
125.1328125,55.68499168,0.119933511,-0.535857615,2.098662207,14.62457608,10.17251815,133.5160155,not pulsar
119.6796875,48.32764698,0.177270559,-0.184385587,1.702341137,15.72181965,10.91346844,133.5666912,not pulsar
77.890625,41.04879611,0.757895774,1.538641102,1.898829431,13.56227918,10.11878393,133.5718203,not pulsar
117.046875,44.22648729,0.37963909,0.36491994,2.24916388,13.48521267,9.933787511,133.6564971,not pulsar
100.875,41.20812268,0.630471699,1.205052326,2.309364548,13.69976488,9.946386648,133.6690938,not pulsar
140.0234375,45.93345473,-0.092812618,0.48313081,2.142140468,17.04106383,10.87404673,133.6809807,not pulsar
116.296875,50.52201862,0.26277854,0.344190093,2.0409699,16.73687257,10.97356875,133.7483781,not pulsar
106.6796875,41.83336243,0.207672094,0.922455392,2.156354515,13.99867892,10.21213442,133.8623325,not pulsar
109.859375,38.28016261,0.552138702,1.797503605,2.076086957,13.95088363,10.19158158,133.8708306,not pulsar
131.609375,46.59084446,-0.171014222,-0.024109914,1.661371237,17.38208856,11.36316959,133.8924026,not pulsar
81.765625,37.87592498,0.644123618,2.240567347,2.147993311,15.2303606,10.45035347,133.8993091,not pulsar
124.4921875,45.94017783,0.020540994,0.509968839,2.153010033,16.11084616,10.69614161,133.917948,not pulsar
131.5390625,46.16256978,0.23062012,0.291412888,2.265050167,13.57436409,9.879612173,133.9673782,not pulsar
138.4140625,50.63588268,-0.406498365,0.281909753,2.134615385,13.73961532,10.1402777,133.9998979,not pulsar
107.234375,47.89955055,0.229241953,-0.273157973,2.269230769,14.23375409,10.20409574,134.139027,not pulsar
95.0703125,44.27721331,0.138561472,0.661345681,2.142140468,13.35180759,9.881606723,134.2314103,not pulsar
141.1328125,49.27781117,0.033004919,-0.246759638,1.764214047,14.04250322,10.44301599,134.2599111,not pulsar
132.5703125,37.89493774,0.197372118,0.957287367,2.147157191,14.30871113,10.31599279,134.2808355,not pulsar
77.578125,40.37105425,0.760242815,1.615264643,1.7909699,15.91752737,10.85256047,134.3834716,not pulsar
95.140625,41.03252033,0.514522081,1.055755487,1.788461538,16.1369422,10.99058291,134.4121281,not pulsar
117.8515625,43.19289761,0.557843221,0.810861197,2.007525084,15.01295239,10.53115762,134.4514319,not pulsar
74.0546875,37.99759626,1.052255026,3.667816258,1.949832776,16.57074098,11.01906822,134.4902108,not pulsar
135.28125,61.24208335,0.023952546,-0.737789228,2.005852843,13.55130716,10.15700663,134.5639519,not pulsar
111.2578125,48.31718866,0.345055245,0.40104178,2.066053512,13.28356107,9.871660876,134.6116051,not pulsar
112.0625,37.38644265,0.185813012,1.35674954,1.890468227,14.4384477,10.58306424,134.6202976,not pulsar
100.5625,41.37816264,0.452309039,1.028355549,2.085284281,13.66602668,10.15795723,134.746862,not pulsar
124.9921875,51.54238185,-0.038305562,-0.19876592,2.181438127,14.4028178,10.21203457,134.7748899,not pulsar
130.5703125,48.43966666,-0.009055235,0.046560689,1.910535117,13.78560842,10.3010533,134.9605899,not pulsar
139.875,40.97750908,-0.471452487,0.751470928,2.155518395,13.43039387,9.963954253,134.9793988,not pulsar
126.5234375,35.2858782,0.414295081,2.097695822,2.199832776,13.71975969,10.07780817,135.1062749,not pulsar
130.1328125,48.4533234,0.142145106,-0.231558671,1.721571906,15.21216408,11.0142905,135.113116,not pulsar
111.6015625,44.33278623,0.158661865,0.119696375,1.974080268,13.83497448,10.30748012,135.3150448,not pulsar
129.015625,50.74892,0.154489561,-0.334841065,1.890468227,15.32705467,10.71405129,135.6120615,not pulsar
102.0,38.92661365,0.637123439,1.88777873,1.639632107,15.50907819,11.10702592,135.6577175,not pulsar
133.90625,48.2633462,-0.064065891,-0.253501808,2.424749164,13.09657425,9.526485153,135.7234797,not pulsar
132.609375,48.38585705,-0.12147936,0.058696783,1.821906355,15.68425563,10.87720178,135.7419496,not pulsar
92.640625,42.67532483,0.414992216,0.673645315,2.130434783,13.24504237,9.903123142,135.8578215,not pulsar
102.890625,37.03297398,0.260004295,1.437538306,1.642140468,15.33038701,11.06147189,135.8595544,not pulsar
115.1875,46.82359682,0.170730041,0.54777613,2.114548495,14.35629128,10.37812658,135.9286729,not pulsar
118.921875,48.81047681,0.027844519,-0.143556376,1.697324415,15.6266653,11.05004847,135.9545736,not pulsar
120.0390625,50.00287528,0.04206666,-0.378637027,1.657190635,16.51773771,11.31214153,136.1641253,not pulsar
139.2890625,44.50546883,-0.345903617,0.35587562,1.907190635,13.80722201,10.41304318,136.3337049,not pulsar
124.203125,49.73686375,0.193284071,-0.167749673,1.911371237,15.33425258,10.79897628,136.4779227,not pulsar
109.2421875,42.11957422,0.593546633,1.689322052,1.97826087,13.66358325,10.23546486,136.5069524,not pulsar
132.9375,49.76628973,0.28923962,-0.24119453,2.432274247,17.26571588,10.97006138,136.5203899,not pulsar
101.8046875,47.66403561,0.44393419,0.074955278,1.965719064,15.63354367,10.81247248,136.5381542,not pulsar
114.40625,45.64527589,0.043662775,0.114669323,2.091973244,13.2924364,9.921934242,136.5427469,not pulsar
155.203125,47.78636694,-0.399585906,0.036575038,1.860367893,17.23523267,11.25607027,136.5748564,not pulsar
114.0390625,44.73278341,0.323824208,0.525874455,1.919732441,13.4544411,10.20864007,136.7080451,not pulsar
137.09375,55.479506,-0.266391407,-0.370034248,2.203177258,14.77788809,10.63721251,136.7137084,not pulsar
85.859375,35.06260793,0.837685965,3.158829791,1.857859532,14.12112664,10.58036423,136.8835851,not pulsar
112.1875,43.4994163,-0.0207892,0.166902951,1.5409699,15.23750084,11.17600102,136.990386,not pulsar
125.453125,54.30870375,0.092152786,-0.498523614,1.568561873,17.26774638,11.57177242,137.0617229,not pulsar
140.28125,54.36550743,-0.032910292,-0.349261376,2.076086957,14.79684263,10.53398494,137.0849597,not pulsar
136.0625,50.91364472,0.089326301,-0.400500161,1.889632107,14.05339291,10.57392536,137.169535,not pulsar
111.1484375,36.48439089,0.167595987,2.241418866,1.664715719,16.67560228,11.37203508,137.3097336,not pulsar
128.84375,46.21357307,0.071655418,0.177978251,1.834448161,14.29272392,10.61693116,137.3945419,not pulsar
95.609375,50.1303355,0.489078564,0.602826013,1.563545151,14.71428476,11.02095155,137.413819,not pulsar
121.0,45.72659921,-0.116789467,0.050956509,2.359531773,13.45720957,9.908619964,137.4317371,not pulsar
102.6640625,48.71541679,0.390332676,0.203373236,1.725752508,15.55726413,11.07803688,137.4626716,not pulsar
97.96875,42.04516498,0.323393834,0.686872041,2.004180602,16.43063302,11.11784559,137.5232635,not pulsar
102.5234375,39.81283651,0.079568393,0.898443521,1.54180602,13.95030926,10.78936547,137.5421228,not pulsar
78.640625,33.98936745,1.082340746,4.537409598,1.815217391,13.57039626,10.39677373,137.5979442,not pulsar
124.4921875,52.11300763,0.234271591,-0.428897861,2.114548495,13.50644919,10.16938814,137.6383157,not pulsar
109.71875,49.62105424,0.05019999,-0.355366411,2.123745819,13.44951186,10.10721496,137.6742238,not pulsar
126.84375,55.06309414,-0.109745322,-0.426159482,1.586956522,14.15371763,10.81420637,137.7204442,not pulsar
108.7265625,47.63266258,0.282701184,0.171056616,2.347826087,14.16338325,10.35657325,137.7330853,not pulsar
115.6171875,54.50632433,0.185245652,-0.448540934,2.116220736,13.2048703,9.973673203,137.7369713,not pulsar
144.640625,38.60795222,-0.295143092,1.625731098,2.107023411,13.74864849,10.33068609,137.7639706,not pulsar
143.125,52.22771654,-0.247150511,-0.222775631,2.171404682,13.34441693,10.00134368,137.7920415,not pulsar
115.2578125,50.35487285,0.473461604,0.039218667,2.290133779,13.33835229,9.913504639,137.7983539,not pulsar
101.859375,44.13734501,0.468946302,0.697230083,1.733277592,13.51259525,10.38288757,137.8139378,not pulsar
137.8203125,43.04347976,-0.400622044,0.45719886,1.586120401,15.71996073,11.31013456,137.8610392,not pulsar
112.140625,48.02696742,0.324431866,0.041339674,1.706521739,14.98873571,10.90130878,137.8899135,not pulsar
86.9921875,37.72298207,0.715695919,1.845347858,2.118729097,13.67128244,10.11923114,137.9554881,not pulsar
114.8671875,52.39995991,0.087966484,-0.133267126,1.551839465,16.34406876,11.41357091,138.0627315,not pulsar
122.09375,50.78346149,0.01799367,-0.417075863,1.796822742,13.68456238,10.42457337,138.0645921,not pulsar
139.5,51.47010662,-0.279949338,-0.379125213,2.085284281,13.98252914,10.37775594,138.0920935,not pulsar
138.578125,51.5078285,-0.052555337,-0.660941911,1.840301003,16.16332034,11.04600877,138.3328179,not pulsar
138.1796875,48.07163171,-0.15290576,0.397027151,2.076923077,14.39263454,10.46423306,138.3456772,not pulsar
111.0625,49.68003089,-0.022755229,-0.101643578,2.071906355,13.20325464,9.979612742,138.3556561,not pulsar
86.15625,40.2131892,0.587122984,1.599774026,1.683110368,17.02994851,11.38772579,138.3898553,not pulsar
134.40625,52.6122962,-0.208965305,-0.018042351,2.077759197,13.297464,10.08914295,138.4236255,not pulsar
90.8515625,39.08466168,0.554677627,1.458173633,1.828595318,13.91084434,10.5623551,138.4253055,not pulsar
113.171875,47.97266627,0.168852739,0.389500982,1.616220736,14.54794993,10.99568533,138.4815355,not pulsar
119.2109375,46.47624601,0.238329702,-0.178715309,1.849498328,13.83233663,10.60837206,138.5407963,not pulsar
118.2109375,42.79505162,0.374915484,1.013351795,2.238294314,13.09698471,9.857168411,138.7611298,not pulsar
131.2109375,44.23793132,0.165618624,0.642557109,1.689799331,15.48588514,11.13460439,138.8023279,not pulsar
103.53125,48.05822275,0.45449755,0.304940799,2.497491639,16.02613335,10.8267072,138.9477514,not pulsar
108.03125,49.38258446,0.427721195,0.222234989,1.72826087,13.89938417,10.74982181,138.9856303,not pulsar
86.53125,34.68224904,0.919729114,3.307515502,1.623745819,16.27683495,11.34528066,139.0372592,not pulsar
129.6171875,47.77439185,0.114308477,0.066342183,2.135451505,14.16836344,10.4581481,139.0891493,not pulsar
95.359375,47.0939444,0.654479493,0.942221932,2.077759197,15.49257478,10.71148729,139.1189089,not pulsar
123.0546875,49.94298446,0.05543559,-0.006963169,1.72993311,16.51936556,11.32485928,139.2244888,not pulsar
106.8046875,51.68595956,0.445546177,-0.11565129,1.637959866,15.73320192,11.30122522,139.3698969,not pulsar
132.4140625,46.74941967,-0.227629633,0.366542276,1.871237458,17.27778579,11.21566444,139.4504771,not pulsar
117.09375,47.81449138,0.276503247,0.122980372,1.571070234,16.19356573,11.44697839,139.6292464,not pulsar
129.2734375,50.50954657,0.204348661,-0.15323773,1.45819398,15.80887387,11.55165469,139.7703299,not pulsar
152.578125,50.50751945,-0.161218269,-0.352658509,1.496655518,14.43428734,11.14068573,139.8080505,not pulsar
103.4140625,50.99379977,0.52078705,0.162925437,1.878762542,15.18413791,10.93449285,139.9653436,not pulsar
116.734375,51.13867243,0.29264295,-0.235992772,1.880434783,13.70087461,10.60149999,139.9656361,not pulsar
133.3046875,47.95303018,-0.035505885,0.090902875,2.084448161,16.16792292,11.03194773,139.9902635,not pulsar
111.8359375,42.79434421,0.2921355,0.935002315,1.553511706,15.62070209,11.37941696,140.004468,not pulsar
124.6171875,46.86051795,0.263877979,-0.103966444,1.620401338,15.64675007,11.35299778,140.0272762,not pulsar
117.1484375,54.09498155,0.198917898,-0.460303781,2.039297659,13.32137973,10.24426776,140.1064172,not pulsar
103.9921875,47.41563167,0.267612084,-0.146712589,1.983277592,13.3659474,10.30719954,140.138186,not pulsar
134.0859375,45.91313594,0.071210081,0.070056417,1.530100334,14.77602903,11.25158417,140.180932,not pulsar
110.984375,51.23276911,0.030729946,-0.25583332,1.940635452,13.453462,10.37771641,140.1851459,not pulsar
91.8046875,44.41161493,0.309584269,0.604835012,2.153846154,14.15666324,10.44011134,140.1962868,not pulsar
113.9453125,47.30656479,0.265922766,-0.300500558,1.933110368,14.11356972,10.70684894,140.4278328,not pulsar
139.0859375,49.12086931,0.002505509,-0.267139517,2.171404682,15.07705576,10.59188541,140.4812525,not pulsar
114.53125,43.9770781,0.348896996,0.962387272,1.548494983,13.95520148,10.92791047,140.5407539,not pulsar
121.5,53.13338169,0.132653793,-0.007199464,2.029264214,13.41590853,10.30550622,140.5959875,not pulsar
159.4609375,48.63799671,-0.092523198,-0.35918513,1.983277592,17.23697864,11.5554842,140.6190558,not pulsar
134.71875,47.11504164,0.016790271,-0.0094454,1.608695652,16.90285221,11.57602809,140.7891959,not pulsar
109.3046875,40.55909242,0.531711969,1.056604184,2.02006689,13.21792889,10.16238116,140.8446503,not pulsar
149.5703125,40.12357544,-0.295259315,1.474550376,1.557692308,14.34433859,11.05067199,140.8783003,not pulsar
129.796875,51.51749693,-0.045608362,-0.451054268,1.808528428,14.07454928,10.78049383,140.9936713,not pulsar
114.9140625,44.52527852,0.450828225,1.031479299,1.536789298,15.46658339,11.40345956,141.021282,not pulsar
109.9921875,41.67142608,0.217334756,0.344098864,2.068561873,15.22875674,10.82676739,141.0267865,not pulsar
115.828125,48.52385196,0.062017495,-0.257675213,1.623745819,15.98537913,11.44188737,141.1292824,not pulsar
115.71875,45.69667957,0.306834234,0.370789606,1.62541806,15.45357129,11.30577785,141.2955454,not pulsar
117.5859375,55.81029914,0.198433516,-0.672156318,2.066053512,13.03070024,10.00541692,141.3126934,not pulsar
89.96875,41.19180317,0.567477926,0.817255547,1.652173913,15.63690495,11.28031198,141.4058871,not pulsar
107.5625,49.41276246,0.512646211,0.315114458,2.076923077,13.27037221,10.23186334,141.483368,not pulsar
99.484375,50.30422826,0.627220454,0.709300963,1.568561873,16.58819991,11.56064608,141.4855344,not pulsar
128.34375,52.17210664,-0.049280401,-0.208256987,2.173913043,12.9939472,9.965757364,141.5100843,not pulsar
103.1328125,49.7667012,0.420637862,0.50488151,2.053511706,15.71119404,10.96101964,141.5952087,not pulsar
122.5078125,38.39982831,0.214152649,0.906818783,1.563545151,14.7961107,11.15185684,141.5978559,not pulsar
85.1640625,34.11693525,0.972174667,3.521125106,2.27173913,13.56579054,10.16017712,141.6932364,not pulsar
130.0625,52.21122215,-0.204156276,-0.149789236,1.922240803,13.52279657,10.54133037,141.7010063,not pulsar
100.71875,39.68232004,0.529385419,1.869391183,1.47993311,14.33592788,11.21936306,141.7151608,not pulsar
136.265625,48.75536579,0.108763277,-0.209345699,2.184782609,13.27752908,10.22349389,141.7723679,not pulsar
111.9453125,50.99560468,0.302000896,-0.076618379,2.070234114,13.88287426,10.59939739,141.8573204,not pulsar
102.59375,49.82209561,0.476667379,0.159972238,1.837792642,16.17774731,11.31276945,141.8802693,not pulsar
131.96875,56.44645382,0.176191734,-0.641498368,1.762541806,15.47936813,11.20794981,141.8943986,not pulsar
105.171875,49.32309129,0.397738417,0.350199007,1.513377926,14.98836745,11.31017907,141.91562,not pulsar
129.7890625,43.44386686,0.3175773,0.609127869,1.900501672,15.19574508,11.07394127,141.9860146,not pulsar
116.515625,50.35312558,0.075483976,-0.143983462,1.612876254,13.89327939,10.90972781,142.1187519,not pulsar
127.2734375,43.30266209,-0.130254525,0.31438876,1.671404682,14.1162713,10.89138809,142.2888489,not pulsar
116.640625,44.7321428,0.248671127,0.273190193,1.935618729,13.03154273,10.12193633,142.332906,not pulsar
89.453125,35.84882742,0.731655618,3.101473559,1.450668896,14.20496432,11.2035583,142.4738783,not pulsar
139.0703125,63.8723316,-0.250373611,-0.976845205,2.221571906,13.10500056,10.08730728,142.4880393,not pulsar
87.796875,38.52948534,0.577259257,1.62087415,1.551003344,13.62683171,10.86173978,142.5002045,not pulsar
127.890625,51.25979089,0.051091036,-0.405367663,2.027591973,13.22692632,10.28776023,142.5021766,not pulsar
110.2109375,39.05958036,0.339418375,1.207183121,2.194816054,13.04877677,10.03163709,142.5239081,not pulsar
118.15625,49.16401719,0.385231907,0.006788595,1.846989967,13.53451549,10.64161056,142.5752231,not pulsar
123.3125,45.86558997,0.169676492,0.159023144,1.904682274,13.74733583,10.71130882,142.5931377,not pulsar
101.921875,47.33187506,0.147629056,0.091126811,1.949832776,14.71658081,10.83494618,142.6915078,not pulsar
77.96875,38.22485642,0.727356359,2.460237066,1.99916388,13.33849883,10.3310985,142.7152127,not pulsar
132.8984375,50.89831159,-0.204922208,-0.145613752,2.191471572,14.45472556,10.52297801,142.7894184,not pulsar
125.109375,54.70178162,0.220213622,-0.322086239,1.877090301,14.30458601,10.87510652,142.8402366,not pulsar
131.1953125,45.69875179,0.236041745,0.453156759,2.107023411,13.22566867,10.15351255,142.9072092,not pulsar
106.4921875,42.74488202,0.453945181,0.880399172,2.158026756,13.09360221,10.06622904,142.9286254,not pulsar
96.0234375,46.90256937,0.461657362,0.549333476,2.18645485,13.63135712,10.46573548,142.9578933,not pulsar
110.8515625,44.75001569,0.260128165,0.064584018,2.169732441,14.85843297,10.50960742,143.0137821,not pulsar
126.890625,45.66936788,0.097719465,0.03574724,1.779264214,13.76874599,10.66464748,143.026532,not pulsar
118.3359375,47.69291046,0.147801813,0.16166494,1.489130435,15.16571943,11.50179962,143.0321101,not pulsar
111.6015625,45.40018926,0.464262521,0.91072459,1.767558528,14.42178134,10.99134633,143.056569,not pulsar
144.265625,55.11613936,-0.060534795,-0.693942891,2.204849498,16.99446132,11.15426733,143.1756771,not pulsar
125.9453125,49.80309801,-0.007521742,-0.221378284,1.75083612,14.3183393,10.98693284,143.2169707,not pulsar
122.9375,46.2660023,0.248987359,0.388595992,2.081939799,13.23785396,10.33733317,143.2728642,not pulsar
130.2734375,52.8855951,-0.108274432,-0.297646852,1.956521739,13.51296105,10.55551684,143.5077102,not pulsar
129.7265625,42.78903825,0.150444741,0.474161724,1.948996656,13.23753559,10.37051761,143.5703709,not pulsar
126.5234375,49.87374134,-0.094408436,-0.056403706,2.092809365,13.00220904,10.08158789,143.6368305,not pulsar
119.5234375,47.21906475,0.061022624,0.241343794,2.04264214,15.35866693,11.0075163,143.7519482,not pulsar
108.40625,47.31500778,0.035390944,-0.326323714,1.717391304,13.85298098,10.97489444,143.7650991,not pulsar
106.6015625,41.70868836,0.426754955,0.684924295,1.835284281,15.75546173,11.25090787,143.8869033,not pulsar
100.90625,43.71595774,0.279794049,0.620070687,1.719063545,13.27026769,10.55596928,143.92015,not pulsar
133.8046875,54.24583201,-0.023096624,-0.296260876,2.230769231,13.4725755,10.36771764,144.0075856,not pulsar
117.9453125,43.92719627,0.074768541,0.378244993,2.090301003,13.16172391,10.23880715,144.0471467,not pulsar
131.640625,46.49289838,-0.046937291,0.334123057,2.184782609,13.16750088,10.22020671,144.1410252,not pulsar
100.7578125,42.79981493,0.312495921,1.040972402,1.964882943,13.11980189,10.31645793,144.3140211,not pulsar
111.140625,45.57578414,0.326352712,-0.035529827,1.963210702,14.12712177,10.87615208,144.3272962,not pulsar
96.3359375,43.95705954,0.302221125,0.693380615,1.807692308,16.21695944,11.3224755,144.3686334,not pulsar
88.703125,39.69677242,0.537722437,1.224312444,2.010033445,13.31010001,10.41768213,144.451093,not pulsar
100.7578125,36.71591661,0.463232417,1.796687768,1.840301003,13.62715717,10.66831968,144.5165597,not pulsar
112.0703125,51.65815878,0.288403299,-0.095945388,1.93729097,13.36183781,10.58859344,144.5762727,not pulsar
99.046875,45.87259179,0.366805209,0.454926106,2.015886288,13.32393859,10.49916037,144.5808747,not pulsar
130.8984375,42.94433895,-0.140703597,0.482049838,2.078595318,13.05912116,10.23719707,144.6349517,not pulsar
103.3515625,40.57835588,0.398671997,0.853419661,2.050167224,13.72706326,10.67107048,144.6551027,not pulsar
123.65625,52.19576095,-0.118114019,-0.391705005,1.617056856,13.25403365,10.64915564,144.6560228,not pulsar
97.7421875,41.4090204,0.487872625,1.01953317,1.789297659,13.64133569,10.73578546,144.6652244,not pulsar
116.1640625,40.20975809,0.189361842,0.487627293,1.838628763,13.37539595,10.60708649,145.0752045,not pulsar
104.8671875,40.15057034,0.258968168,0.999369326,1.849498328,15.37711319,11.22725947,145.1131332,not pulsar
92.3671875,37.58113537,0.7469887,1.923750926,1.969063545,14.64701321,10.99357565,145.1704053,not pulsar
114.703125,51.5197716,0.447554738,-0.20111297,2.172240803,15.39965139,11.03654038,145.2176233,not pulsar
97.9921875,45.91032293,0.289163114,0.171060242,1.790133779,16.72041198,11.48085534,145.2651458,not pulsar
119.375,50.75138545,0.263831869,-0.202401517,1.649665552,15.15086369,11.39199243,145.6997568,not pulsar
113.5703125,46.16490205,0.21974014,0.471305456,1.622909699,14.46622558,11.17270025,145.7601763,not pulsar
115.4765625,47.0451852,0.093706462,-0.148988103,1.621237458,16.15868789,11.58837049,146.0126763,not pulsar
115.171875,51.90211782,0.134886972,-0.23408336,2.068561873,13.37216128,10.40678866,146.0980923,not pulsar
112.09375,34.63479949,0.028593741,1.77459898,2.015886288,14.17422345,10.80055369,146.1378303,not pulsar
101.4140625,44.19409027,0.534411049,0.641739366,1.826086957,16.75756271,11.53925555,146.2511556,not pulsar
116.515625,53.91833877,0.164194802,-0.61279593,1.768394649,13.32431972,10.63617376,146.3462117,not pulsar
121.8125,50.22492378,0.156231339,-0.334151005,1.705685619,13.73849173,11.01812428,146.3611088,not pulsar
114.2265625,42.71073029,0.398242853,0.817609572,1.431438127,15.00828584,11.58865401,146.4186642,not pulsar
118.7265625,52.54874446,0.215703639,-0.415202246,2.224080268,14.35712525,10.62732437,146.4513985,not pulsar
114.8671875,50.69830666,0.093518828,-0.214991787,2.039297659,13.22500017,10.44217644,146.4540762,not pulsar
119.796875,61.04498333,0.191088338,-0.622847561,2.108695652,15.22407522,10.84647063,146.4784464,not pulsar
78.046875,36.40009001,0.860088944,3.14129784,1.497491639,14.70151724,11.52391143,146.5140074,not pulsar
116.0390625,42.65402281,0.074748236,0.27422562,1.840301003,15.93775774,11.58036198,146.7567407,not pulsar
111.5625,49.93272818,0.344479513,-0.207810348,1.637123746,15.78297927,11.46891243,146.7741526,not pulsar
123.140625,51.04681283,0.095751882,-0.047180955,2.239966555,13.38496541,10.3431984,146.7825159,not pulsar
117.9453125,43.29627376,0.019050967,0.236877574,1.856187291,15.50335125,11.36463103,146.961006,not pulsar
121.96875,52.90084142,0.257127656,-0.122024921,1.802675585,15.08946097,11.16593181,146.9862767,not pulsar
121.84375,40.74874183,0.137360862,1.231334637,2.086956522,13.37693056,10.53203558,147.25912,not pulsar
